SAMPLE_COUNTS	Patient_005	1454
SAMPLE_COUNTS	Patient_006	3055
SAMPLE_COUNTS	Patient_007	529
SAMPLE_COUNTS	Patient_018	1481
SAMPLE_COUNTS	Patient_040	4567
ALL_SAMPLES	Patient_001	1076	immune	5.49071	0.99349	0.97862	0.91914
ALL_SAMPLES	Patient_001	1076	dendritic	4.92565	0.99349	0.97212	0.91914
ALL_SAMPLES	Patient_001	1076	basal	0.13104	0.06784	0.02974	0.01859
ALL_SAMPLES	Patient_001	1076	luad_alveolar	0.43680	0.27509	0.07528	0.03439
ALL_SAMPLES	Patient_002	3838	immune	3.70349	0.98984	0.92183	0.72199
ALL_SAMPLES	Patient_002	3838	dendritic	3.87572	0.98098	0.89865	0.76446
ALL_SAMPLES	Patient_002	3838	basal	0.08650	0.05888	0.01798	0.00756
ALL_SAMPLES	Patient_002	3838	luad_alveolar	0.55576	0.36243	0.08520	0.03778
ALL_SAMPLES	Patient_003	4672	immune	3.90882	0.99636	0.96040	0.81485
ALL_SAMPLES	Patient_003	4672	dendritic	4.26862	0.99336	0.95291	0.85616
ALL_SAMPLES	Patient_003	4672	basal	0.19670	0.11387	0.01862	0.01177
ALL_SAMPLES	Patient_003	4672	luad_alveolar	0.26070	0.18793	0.03382	0.01541
ALL_SAMPLES	Patient_004	4060	immune	3.22143	0.99187	0.91305	0.65788
ALL_SAMPLES	Patient_004	4060	dendritic	3.50788	0.97660	0.88251	0.72537
ALL_SAMPLES	Patient_004	4060	basal	0.02562	0.02266	0.00148	0.00025
ALL_SAMPLES	Patient_004	4060	luad_alveolar	0.04532	0.03695	0.00542	0.00172
SAMPLE_PANEL	Patient_005	1454	immune	6.20908	0.99931	0.99312	0.95598
SAMPLE_PANEL	Patient_005	1454	dendritic	5.78611	0.99794	0.98212	0.94429
SAMPLE_PANEL	Patient_005	1454	t_cell	1.24347	0.58184	0.24278	0.15750
SAMPLE_PANEL	Patient_005	1454	b_cell	3.57772	0.99656	0.97111	0.87689
SAMPLE_PANEL	Patient_005	1454	myeloid	6.31981	0.95805	0.89133	0.84388
SAMPLE_PANEL	Patient_005	1454	mast	0.16162	0.09904	0.02751	0.02201
SAMPLE_PANEL	Patient_005	1454	endothelial	0.80261	0.57290	0.22146	0.00825
SAMPLE_PANEL	Patient_005	1454	fibroblast	0.03783	0.03439	0.00275	0.00069
SAMPLE_PANEL	Patient_005	1454	epithelial	0.09697	0.05777	0.01513	0.00825
SAMPLE_PANEL	Patient_005	1454	basal	0.01926	0.01719	0.00069	0.00069
SAMPLE_PANEL	Patient_005	1454	luad_alveolar	0.07221	0.05708	0.00757	0.00344
SAMPLE_PANEL	Patient_005	1454	club_ciliated	0.16644	0.14718	0.01719	0.00206
SAMPLE_PANEL	Patient_006	3055	immune	2.63208	0.97152	0.81899	0.49755
SAMPLE_PANEL	Patient_006	3055	dendritic	2.59411	0.93159	0.73159	0.50475
SAMPLE_PANEL	Patient_006	3055	t_cell	3.44354	0.93388	0.79476	0.65957
SAMPLE_PANEL	Patient_006	3055	b_cell	2.06350	0.90769	0.63764	0.28511
SAMPLE_PANEL	Patient_006	3055	myeloid	1.21473	0.62291	0.32111	0.12308
SAMPLE_PANEL	Patient_006	3055	mast	0.01506	0.01080	0.00196	0.00164
SAMPLE_PANEL	Patient_006	3055	endothelial	0.06841	0.06547	0.00295	0.00000
SAMPLE_PANEL	Patient_006	3055	fibroblast	0.05630	0.05630	0.00000	0.00000
SAMPLE_PANEL	Patient_006	3055	epithelial	0.02029	0.00982	0.00360	0.00295
SAMPLE_PANEL	Patient_006	3055	basal	0.00426	0.00426	0.00000	0.00000
SAMPLE_PANEL	Patient_006	3055	luad_alveolar	0.02684	0.02226	0.00360	0.00098
SAMPLE_PANEL	Patient_006	3055	club_ciliated	0.03699	0.03142	0.00426	0.00098
SAMPLE_PANEL	Patient_007	529	immune	5.21172	0.99433	0.98299	0.87902
SAMPLE_PANEL	Patient_007	529	dendritic	4.95463	0.99622	0.96030	0.88091
SAMPLE_PANEL	Patient_007	529	t_cell	2.43667	0.70888	0.47448	0.37807
SAMPLE_PANEL	Patient_007	529	b_cell	3.28166	0.98866	0.93006	0.76749
SAMPLE_PANEL	Patient_007	529	myeloid	4.58412	0.88469	0.71645	0.62382
SAMPLE_PANEL	Patient_007	529	mast	0.03403	0.03214	0.00189	0.00000
SAMPLE_PANEL	Patient_007	529	endothelial	0.53686	0.40076	0.12854	0.00756
SAMPLE_PANEL	Patient_007	529	fibroblast	0.02457	0.02079	0.00189	0.00189
SAMPLE_PANEL	Patient_007	529	epithelial	0.09074	0.05293	0.01512	0.01323
SAMPLE_PANEL	Patient_007	529	basal	0.01890	0.01701	0.00189	0.00000
SAMPLE_PANEL	Patient_007	529	luad_alveolar	0.03781	0.03214	0.00378	0.00189
SAMPLE_PANEL	Patient_007	529	club_ciliated	0.05671	0.05293	0.00378	0.00000
ALL_SAMPLES	Patient_008	3995	immune	3.10889	0.99174	0.91965	0.62528
ALL_SAMPLES	Patient_008	3995	dendritic	3.39925	0.97622	0.87509	0.70964
ALL_SAMPLES	Patient_008	3995	basal	0.01527	0.01327	0.00150	0.00025
ALL_SAMPLES	Patient_008	3995	luad_alveolar	0.05982	0.05432	0.00426	0.00100
ALL_SAMPLES	Patient_009	277	immune	5.97473	1.00000	1.00000	0.93502
ALL_SAMPLES	Patient_009	277	dendritic	4.88448	0.99639	0.97112	0.93141
ALL_SAMPLES	Patient_009	277	basal	0.08664	0.06859	0.01444	0.00361
ALL_SAMPLES	Patient_009	277	luad_alveolar	0.29603	0.18051	0.06498	0.02166
ALL_SAMPLES	Patient_010	1653	immune	3.09316	0.98669	0.87417	0.54204
ALL_SAMPLES	Patient_010	1653	dendritic	3.34483	0.96552	0.82759	0.63823
ALL_SAMPLES	Patient_010	1653	basal	0.32668	0.19480	0.05203	0.02117
ALL_SAMPLES	Patient_010	1653	luad_alveolar	0.06352	0.04477	0.01391	0.00302
ALL_SAMPLES	Patient_011	4022	immune	3.86847	0.99727	0.97414	0.81900
ALL_SAMPLES	Patient_011	4022	dendritic	4.26927	0.99503	0.94555	0.84585
ALL_SAMPLES	Patient_011	4022	basal	0.01939	0.01666	0.00149	0.00050
ALL_SAMPLES	Patient_011	4022	luad_alveolar	0.05793	0.04823	0.00597	0.00199
ALL_SAMPLES	Patient_012	1889	immune	4.59555	0.99524	0.96983	0.82689
ALL_SAMPLES	Patient_012	1889	dendritic	4.39068	0.99259	0.94230	0.83430
ALL_SAMPLES	Patient_012	1889	basal	0.09476	0.06670	0.01800	0.00688
ALL_SAMPLES	Patient_012	1889	luad_alveolar	0.69137	0.36739	0.13711	0.08735
ALL_SAMPLES	Patient_013	3732	immune	2.55359	0.89523	0.60932	0.36093
ALL_SAMPLES	Patient_013	3732	dendritic	2.37219	0.88666	0.59673	0.38130
ALL_SAMPLES	Patient_013	3732	basal	3.73687	0.84271	0.61361	0.48017
ALL_SAMPLES	Patient_013	3732	luad_alveolar	0.42149	0.32047	0.09164	0.00670
ALL_SAMPLES	Patient_014	2442	immune	4.43939	0.99099	0.93857	0.78051
ALL_SAMPLES	Patient_014	2442	dendritic	4.15520	0.98239	0.91769	0.80549
ALL_SAMPLES	Patient_014	2442	basal	1.34930	0.53235	0.22441	0.12940
ALL_SAMPLES	Patient_014	2442	luad_alveolar	0.26904	0.16626	0.07494	0.01515
ALL_SAMPLES	Patient_015	2219	immune	4.20189	0.98197	0.91122	0.74944
ALL_SAMPLES	Patient_015	2219	dendritic	3.66652	0.97566	0.88058	0.71248
ALL_SAMPLES	Patient_015	2219	basal	0.35737	0.22803	0.04371	0.01893
ALL_SAMPLES	Patient_015	2219	luad_alveolar	0.27895	0.22037	0.05092	0.00496
ALL_SAMPLES	Patient_016	2454	immune	2.44214	0.97637	0.80807	0.45721
ALL_SAMPLES	Patient_016	2454	dendritic	2.74980	0.93928	0.74939	0.52934
ALL_SAMPLES	Patient_016	2454	basal	0.00489	0.00407	0.00081	0.00000
ALL_SAMPLES	Patient_016	2454	luad_alveolar	0.03830	0.03545	0.00244	0.00041
ALL_SAMPLES	Patient_017	5154	immune	4.38591	0.99496	0.95421	0.86282
ALL_SAMPLES	Patient_017	5154	dendritic	4.55180	0.99321	0.95421	0.87835
ALL_SAMPLES	Patient_017	5154	basal	0.42705	0.37893	0.04327	0.00407
ALL_SAMPLES	Patient_017	5154	luad_alveolar	3.77571	0.98681	0.92685	0.78425
SAMPLE_PANEL	Patient_018	1481	immune	3.27616	0.97029	0.85078	0.59014
SAMPLE_PANEL	Patient_018	1481	dendritic	3.56583	0.95409	0.84537	0.67454
SAMPLE_PANEL	Patient_018	1481	t_cell	1.89804	0.64754	0.41323	0.31870
SAMPLE_PANEL	Patient_018	1481	b_cell	3.03916	0.93923	0.76975	0.55908
SAMPLE_PANEL	Patient_018	1481	myeloid	2.06144	0.69075	0.40513	0.26131
SAMPLE_PANEL	Patient_018	1481	mast	0.09993	0.05739	0.01688	0.01485
SAMPLE_PANEL	Patient_018	1481	endothelial	0.25388	0.21202	0.03444	0.00473
SAMPLE_PANEL	Patient_018	1481	fibroblast	0.26266	0.14180	0.05267	0.02363
SAMPLE_PANEL	Patient_018	1481	epithelial	1.38420	0.46320	0.21742	0.16273
SAMPLE_PANEL	Patient_018	1481	basal	1.44092	0.46455	0.21540	0.15327
SAMPLE_PANEL	Patient_018	1481	luad_alveolar	0.31195	0.19041	0.08103	0.02026
SAMPLE_PANEL	Patient_018	1481	club_ciliated	0.41256	0.30925	0.07900	0.01756
ALL_SAMPLES	Patient_019	2385	immune	4.00587	0.99371	0.93249	0.69811
ALL_SAMPLES	Patient_019	2385	dendritic	3.96184	0.97736	0.86792	0.71488
ALL_SAMPLES	Patient_019	2385	basal	0.01468	0.01300	0.00168	0.00000
ALL_SAMPLES	Patient_019	2385	luad_alveolar	0.15681	0.09099	0.02264	0.01761
ALL_SAMPLES	Patient_020	2282	immune	4.94566	0.98554	0.93295	0.83786
ALL_SAMPLES	Patient_020	2282	dendritic	4.39965	0.98247	0.91981	0.81025
ALL_SAMPLES	Patient_020	2282	basal	0.49387	0.27870	0.14067	0.06310
ALL_SAMPLES	Patient_020	2282	luad_alveolar	0.48116	0.30894	0.11306	0.04119
ALL_SAMPLES	Patient_021	4938	immune	3.41252	0.99554	0.96132	0.85014
ALL_SAMPLES	Patient_021	4938	dendritic	4.56703	0.99473	0.96395	0.90806
ALL_SAMPLES	Patient_021	4938	basal	0.41576	0.38902	0.02126	0.00486
ALL_SAMPLES	Patient_021	4938	luad_alveolar	3.30964	0.96436	0.85237	0.66768
ALL_SAMPLES	Patient_022	2545	immune	4.50609	0.98507	0.93360	0.81297
ALL_SAMPLES	Patient_022	2545	dendritic	4.13949	0.98546	0.93713	0.82633
ALL_SAMPLES	Patient_022	2545	basal	0.46130	0.32770	0.11866	0.01257
ALL_SAMPLES	Patient_022	2545	luad_alveolar	1.18821	0.58939	0.32063	0.17250
ALL_SAMPLES	Patient_023	424	immune	3.59434	0.97642	0.92217	0.80189
ALL_SAMPLES	Patient_023	424	dendritic	4.14151	0.97642	0.91981	0.82783
ALL_SAMPLES	Patient_023	424	basal	0.77830	0.47406	0.18868	0.06840
ALL_SAMPLES	Patient_023	424	luad_alveolar	2.06840	0.72642	0.54481	0.37500
ALL_SAMPLES	Patient_024	344	immune	2.66279	0.98547	0.80814	0.42442
ALL_SAMPLES	Patient_024	344	dendritic	2.57558	0.91860	0.64826	0.45058
ALL_SAMPLES	Patient_024	344	basal	0.06105	0.05233	0.00872	0.00000
ALL_SAMPLES	Patient_024	344	luad_alveolar	0.47674	0.18023	0.08140	0.06105
ALL_SAMPLES	Patient_025	1995	immune	3.45714	0.98546	0.88271	0.60501
ALL_SAMPLES	Patient_025	1995	dendritic	3.55138	0.96992	0.84060	0.68922
ALL_SAMPLES	Patient_025	1995	basal	0.03358	0.02306	0.00501	0.00301
ALL_SAMPLES	Patient_025	1995	luad_alveolar	0.21855	0.14286	0.03358	0.01203
ALL_SAMPLES	Patient_026	2962	immune	2.83592	0.94024	0.76063	0.47603
ALL_SAMPLES	Patient_026	2962	dendritic	3.45409	0.93518	0.80351	0.65868
ALL_SAMPLES	Patient_026	2962	basal	1.30452	0.36496	0.18805	0.15327
ALL_SAMPLES	Patient_026	2962	luad_alveolar	0.27887	0.17589	0.04051	0.01688
ALL_SAMPLES	Patient_027	2788	immune	2.91284	0.94943	0.78049	0.50000
ALL_SAMPLES	Patient_027	2788	dendritic	3.54950	0.94297	0.81528	0.68113
ALL_SAMPLES	Patient_027	2788	basal	1.34935	0.37231	0.19727	0.16212
ALL_SAMPLES	Patient_027	2788	luad_alveolar	0.27260	0.16141	0.04197	0.02080
ALL_SAMPLES	Patient_028	4146	immune	2.61288	0.92137	0.72914	0.43150
ALL_SAMPLES	Patient_028	4146	dendritic	3.18452	0.91413	0.75784	0.60227
ALL_SAMPLES	Patient_028	4146	basal	1.13169	0.36975	0.16570	0.11891
ALL_SAMPLES	Patient_028	4146	luad_alveolar	0.25953	0.17149	0.03859	0.01471
ALL_SAMPLES	Patient_029	4579	immune	0.42848	0.34877	0.03232	0.01529
ALL_SAMPLES	Patient_029	4579	dendritic	0.42804	0.34986	0.03494	0.01551
ALL_SAMPLES	Patient_029	4579	basal	6.35182	0.99192	0.97685	0.96353
ALL_SAMPLES	Patient_029	4579	luad_alveolar	0.68792	0.52763	0.15724	0.00306
ALL_SAMPLES	Patient_030	4744	immune	0.50084	0.40072	0.04174	0.01813
ALL_SAMPLES	Patient_030	4744	dendritic	0.49747	0.40051	0.04363	0.01855
ALL_SAMPLES	Patient_030	4744	basal	6.46859	0.99241	0.96606	0.95152
ALL_SAMPLES	Patient_030	4744	luad_alveolar	0.75422	0.56450	0.18613	0.00358
ALL_SAMPLES	Patient_031	4802	immune	0.52728	0.41587	0.04790	0.01958
ALL_SAMPLES	Patient_031	4802	dendritic	0.52624	0.41983	0.04935	0.01978
ALL_SAMPLES	Patient_031	4802	basal	6.49000	0.98813	0.95918	0.94398
ALL_SAMPLES	Patient_031	4802	luad_alveolar	0.76989	0.56706	0.19992	0.00292
ALL_SAMPLES	Patient_032	604	immune	2.58113	0.95861	0.76987	0.44205
ALL_SAMPLES	Patient_032	604	dendritic	2.55132	0.89238	0.67881	0.43046
ALL_SAMPLES	Patient_032	604	basal	0.02152	0.01987	0.00166	0.00000
ALL_SAMPLES	Patient_032	604	luad_alveolar	0.24503	0.18874	0.02152	0.01325
ALL_SAMPLES	Patient_033	594	immune	2.48653	0.94613	0.72727	0.40572
ALL_SAMPLES	Patient_033	594	dendritic	2.45791	0.87205	0.63300	0.43266
ALL_SAMPLES	Patient_033	594	basal	0.02357	0.02189	0.00168	0.00000
