SAMPLE_PANEL	Patient_001	1076	immune	5.49071	0.99349	0.97862	0.91914
SAMPLE_PANEL	Patient_001	1076	dendritic	4.92565	0.99349	0.97212	0.91914
SAMPLE_PANEL	Patient_001	1076	epithelial	0.50279	0.22119	0.07435	0.06134
SAMPLE_PANEL	Patient_001	1076	basal	0.13104	0.06784	0.02974	0.01859
SAMPLE_PANEL	Patient_001	1076	luad_alveolar	0.43680	0.27509	0.07528	0.03439
SAMPLE_PANEL	Patient_002	3838	immune	3.70349	0.98984	0.92183	0.72199
SAMPLE_PANEL	Patient_002	3838	dendritic	3.87572	0.98098	0.89865	0.76446
SAMPLE_PANEL	Patient_002	3838	epithelial	0.38666	0.15737	0.06357	0.05133
SAMPLE_PANEL	Patient_002	3838	basal	0.08650	0.05888	0.01798	0.00756
SAMPLE_PANEL	Patient_002	3838	luad_alveolar	0.55576	0.36243	0.08520	0.03778
SAMPLE_PANEL	Patient_003	4672	immune	3.90882	0.99636	0.96040	0.81485
SAMPLE_PANEL	Patient_003	4672	dendritic	4.26862	0.99336	0.95291	0.85616
SAMPLE_PANEL	Patient_003	4672	epithelial	0.25342	0.12607	0.03938	0.02676
SAMPLE_PANEL	Patient_003	4672	basal	0.19670	0.11387	0.01862	0.01177
SAMPLE_PANEL	Patient_003	4672	luad_alveolar	0.26070	0.18793	0.03382	0.01541
SAMPLE_PANEL	Patient_004	4060	immune	3.22143	0.99187	0.91305	0.65788
SAMPLE_PANEL	Patient_004	4060	dendritic	3.50788	0.97660	0.88251	0.72537
SAMPLE_PANEL	Patient_004	4060	epithelial	0.05197	0.03571	0.00468	0.00419
SAMPLE_PANEL	Patient_004	4060	basal	0.02562	0.02266	0.00148	0.00025
SAMPLE_PANEL	Patient_004	4060	luad_alveolar	0.04532	0.03695	0.00542	0.00172
SAMPLE_PANEL	Patient_005	1454	immune	6.20908	0.99931	0.99312	0.95598
SAMPLE_PANEL	Patient_005	1454	dendritic	5.78611	0.99794	0.98212	0.94429
SAMPLE_PANEL	Patient_005	1454	epithelial	0.09697	0.05777	0.01513	0.00825
SAMPLE_PANEL	Patient_005	1454	basal	0.01926	0.01719	0.00069	0.00069
SAMPLE_PANEL	Patient_005	1454	luad_alveolar	0.07221	0.05708	0.00757	0.00344
SAMPLE_PANEL	Patient_006	3055	immune	2.63208	0.97152	0.81899	0.49755
SAMPLE_PANEL	Patient_006	3055	dendritic	2.59411	0.93159	0.73159	0.50475
SAMPLE_PANEL	Patient_006	3055	epithelial	0.02029	0.00982	0.00360	0.00295
SAMPLE_PANEL	Patient_006	3055	basal	0.00426	0.00426	0.00000	0.00000
SAMPLE_PANEL	Patient_006	3055	luad_alveolar	0.02684	0.02226	0.00360	0.00098
SAMPLE_PANEL	Patient_007	529	immune	5.21172	0.99433	0.98299	0.87902
SAMPLE_PANEL	Patient_007	529	dendritic	4.95463	0.99622	0.96030	0.88091
SAMPLE_PANEL	Patient_007	529	epithelial	0.09074	0.05293	0.01512	0.01323
SAMPLE_PANEL	Patient_007	529	basal	0.01890	0.01701	0.00189	0.00000
SAMPLE_PANEL	Patient_007	529	luad_alveolar	0.03781	0.03214	0.00378	0.00189
SAMPLE_PANEL	Patient_008	3995	immune	3.10889	0.99174	0.91965	0.62528
SAMPLE_PANEL	Patient_008	3995	dendritic	3.39925	0.97622	0.87509	0.70964
SAMPLE_PANEL	Patient_008	3995	epithelial	0.09962	0.05632	0.01602	0.01202
SAMPLE_PANEL	Patient_008	3995	basal	0.01527	0.01327	0.00150	0.00025
SAMPLE_PANEL	Patient_008	3995	luad_alveolar	0.05982	0.05432	0.00426	0.00100
SAMPLE_PANEL	Patient_009	277	immune	5.97473	1.00000	1.00000	0.93502
SAMPLE_PANEL	Patient_009	277	dendritic	4.88448	0.99639	0.97112	0.93141
SAMPLE_PANEL	Patient_009	277	epithelial	0.50181	0.14440	0.10469	0.09747
SAMPLE_PANEL	Patient_009	277	basal	0.08664	0.06859	0.01444	0.00361
SAMPLE_PANEL	Patient_009	277	luad_alveolar	0.29603	0.18051	0.06498	0.02166
SAMPLE_PANEL	Patient_010	1653	immune	3.09316	0.98669	0.87417	0.54204
SAMPLE_PANEL	Patient_010	1653	dendritic	3.34483	0.96552	0.82759	0.63823
SAMPLE_PANEL	Patient_010	1653	epithelial	0.37447	0.22202	0.06231	0.02843
